time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-1.47576459457,-0.11042520654,16.6136537413,6.18112529498,0.217825190195,0.0,-2.32834396706,-0.513500030603,4.8138987547,-0.0805552252518,0.0876159153582,0.0,445.9799823660709,446.195331030538,445.30824492258046,447.8733389232692
2.640000000000002,-1.62078201137,-0.143662910547,16.9083257892,6.1760796497,0.222698597808,0.0,-2.50597112073,-0.594866272801,5.00720892665,-0.0923201446771,0.0636697838215,0.0,498.4724339042209,496.72362254283763,495.79217740604,494.9218680432433
2.700000000000002,-1.77514581513,-0.181221056177,17.2082951726,6.17107842593,0.226601762048,0.0,-2.63984940011,-0.657493195854,4.99150773057,-0.0696962495411,0.0676831172099,0.0,434.44217806692103,434.7818302741401,432.8961132942603,434.78989806074856
2.760000000000002,-1.93779820728,-0.222702624183,17.5080480849,6.16684156619,0.23037335073,0.0,-2.78225373526,-0.725559969996,4.99986295426,-0.0725157250913,0.0508598325709,0.0,443.52347756134327,442.14218537446794,442.80430684613276,442.5684257371107
2.820000000000002,-2.10929689533,-0.268453530253,17.809214282,6.16237059218,0.232827262746,0.0,-2.93462936591,-0.79982435584,5.03846878937,-0.0788491075359,-0.00529421026096,0.0,455.81505856389947,451.3049959992045,453.4730111903789,452.95964270155724
2.880000000000002,-2.2900907168,-0.318796954238,18.1131036036,6.15804203726,0.232203351813,0.0,-3.09177361795,-0.878663077747,5.09064898872,-0.0613018918239,-0.0233125858085,0.0,458.72589079624515,457.29269399032427,458.8314275883518,460.218678163272
2.940000000000002,-2.4800622771,-0.37381532654,18.4190406018,6.15483139666,0.231014615179,0.0,-3.24053510029,-0.955558743288,5.10693346775,-0.041275591905,-0.0135985569599,0.0,448.7269158218671,449.5149614498169,446.7835120861305,448.41161318869797
3.000000000000002,-2.67963972758,-0.433873887904,18.7288078002,6.15244713393,0.230376964751,0.0,-3.41189962458,-1.04655102909,5.21782204585,-0.0368275843048,-0.00526423170745,0.0,479.36249636113934,479.99563914462186,477.51725447025797,477.8558172275434
3.0600000000000023,-2.88940756762,-0.499384736433,19.0447843946,6.15061988963,0.229819210695,0.0,-3.58026668711,-1.13725841004,5.31396225568,-0.0200537364465,-0.0189113843582,0.0,476.3552796630548,475.3104692049083,475.28270911396766,476.5665036269443
3.1200000000000023,-3.10840832631,-0.569875909091,19.3627918161,6.14912433682,0.228879758488,0.0,-3.71978749992,-1.21255998353,5.28619312195,-0.0370861519016,-0.00983642292765,0.0,437.84817106799005,438.6027613255373,438.5976285429128,437.18028263280513
3.1800000000000024,-3.33488042957,-0.644390420478,19.6752430785,6.14685656109,0.22830769091,0.0,-3.82952517752,-1.27149431087,5.12941544858,-0.0392553321317,-0.00893726897253,0.0,392.75289808330746,392.8364158842959,393.6638736211278,393.46216572206487
3.2400000000000024,-3.56843808756,-0.722754978585,19.9803276771,6.14435656712,0.227475826622,0.0,-3.95588404308,-1.34088353848,5.04026770556,-0.0469855454226,-0.0262021890979,0.0,417.434108248386,415.92450073001083,415.95627165839517,415.27752384812965
3.3000000000000025,-3.81010706819,-0.805633265766,20.282258996,6.14192698743,0.225855179421,0.0,-4.09974328538,-1.42194628117,5.02394768128,-0.0299339783223,-0.0286788544071,0.0,440.11477801619327,439.90952687243293,440.09693452976666,441.50538350705347
3.3600000000000025,-4.0598874497,-0.89309523328,20.5809402487,6.14007313702,0.224009094282,0.0,-4.22637081426,-1.49364631576,4.93233764959,-0.0328973790463,-0.035312432363,0.0,415.51812988813066,414.9356503541031,415.2377852285806,414.97728099195865
3.4200000000000026,-4.31848420723,-0.985653524289,20.879392646,6.138027243,0.222263641575,0.0,-4.39336381965,-1.5917622112,5.01541184948,-0.0366145793601,-0.0188955539905,0.0,471.12951972764705,472.3971204057206,472.14565400226616,471.85832309624016
3.4800000000000026,-4.58676610665,-1.08392797367,21.1813368483,6.13546748611,0.221032331362,0.0,-4.54935001084,-1.68423295187,5.04894484623,-0.058888793408,-0.0239904204049,0.0,457.7349496573964,457.3292663641882,458.9966007150131,457.2240399304733
3.5400000000000027,-4.8637675201,-1.18737673807,21.4823970202,6.13188150994,0.220477558325,0.0,-4.68417357984,-1.76437356576,4.9864209371,-0.0615808215064,0.0103910336091,0.0,425.4968071623254,428.43077569649506,427.69559966435185,427.46353261938503
3.6000000000000028,-5.15023524573,-1.29660137742,21.785605646,6.12772872449,0.220953014222,0.0,-4.86477512338,-1.87672599605,5.1194181402,-0.0923624752469,0.00246735248077,0.0,489.87268279254295,489.2829030663716,490.3132063711181,488.0170430353438
3.660000000000003,-5.446110066,-1.41164396088,22.0902736953,6.12249197833,0.220810255547,0.0,-4.99796328525,-1.9584770795,5.03624169782,-0.0786789822515,-0.0144615165952,0.0,422.71267802773076,421.2510101328368,422.91037029774736,424.0808089187822
3.720000000000003,-5.7507431051,-1.53219677846,22.3931394749,6.11746145589,0.219842148952,0.0,-5.15651952467,-2.06035209542,5.05878368765,-0.0969385651865,-0.0197118453321,0.0,458.58779869240607,458.17057241352234,457.51966352325906,456.0575318295568
3.780000000000003,-6.06457420694,-1.65870934383,22.6958241383,6.11150646629,0.218554778041,0.0,-5.30462039506,-2.15722952153,5.03046762704,-0.104322845466,-0.0251950435915,0.0,442.9632814525167,442.51203314831156,441.9624301559403,441.34467212849154
3.840000000000003,-6.38860470364,-1.7921399174,23.0025056249,6.10562681479,0.217014114956,0.0,-5.49620487635,-2.29095237964,5.19092139371,-0.0876594355037,-0.0266608491152,0.0,500.87549041095053,500.76881653613236,500.8338144294646,502.03736671238147
